ID,year,债权融资额度,债权融资成本,股权融资额度,股权融资成本,内部融资和贸易融资额度,内部融资和贸易融资成本,项目融资和政策融资额度,项目融资和政策融资成本
5970740,2017.0,35728.0,2858.24,0.0,0.0,0.0,0.0,0.0,0.0
5970741,2017.0,6545.0,523.6,0.0,0.0,0.0,0.0,0.0,0.0
5970742,2017.0,0.0,0.0,4989.6,199.584,0.0,0.0,0.0,0.0
5970743,2017.0,6076.0,486.08,0.0,0.0,0.0,0.0,0.0,0.0
5970744,2017.0,15360.0,1228.8,0.0,0.0,0.0,0.0,0.0,0.0
5970745,2017.0,0.0,0.0,4152.96,166.1184,0.0,0.0,0.0,0.0
5970746,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,3524.4,211.46400000000003
5970747,2017.0,13275.0,1062.0,0.0,0.0,0.0,0.0,0.0,0.0
5970748,2017.0,0.0,0.0,0.0,0.0,113097.6,6785.856,0.0,0.0
5970749,2017.0,0.0,,0.0,0.0,0.0,0.0,2240.0,134.4
5970750,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.2,120.432
5970751,2017.0,0.0,0.0,40729.92,1629.1968,0.0,0.0,0.0,0.0
5970752,2017.0,0.0,0.0,0.0,0.0,42208.8,2532.528,0.0,0.0
5970753,2017.0,0.0,0.0,8769.28,350.7712,0.0,0.0,0.0,0.0
5970754,2017.0,46200.0,3696.0,0.0,0.0,0.0,0.0,0.0,0.0
5970755,2017.0,0.0,0.0,23609.6,944.3839999999999,0.0,0.0,0.0,0.0
5970756,2017.0,0.0,0.0,16891.2,675.648,0.0,0.0,0.0,0.0
5970757,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2535.0,152.1
5970758,2017.0,0.0,0.0,0.0,0.0,114566.4,6873.984,0.0,0.0
5970759,2017.0,14490.0,1159.2,0.0,0.0,0.0,0.0,0.0,0.0
5970760,2017.0,0.0,0.0,5682.6,227.304,0.0,0.0,0.0,0.0
5970761,2017.0,0.0,0.0,0.0,0.0,153878.4,9232.704,0.0,0.0
5970762,2017.0,0.0,0.0,9408.0,376.32,0.0,0.0,0.0,0.0
5970763,2017.0,11112.0,888.96,0.0,0.0,0.0,0.0,0.0,0.0
5970764,2017.0,4784.0,382.72,0.0,0.0,0.0,0.0,0.0,0.0
5970765,2017.0,0.0,0.0,0.0,0.0,31860.0,1911.6,0.0,0.0
5970766,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2352.0,141.12
5970767,2017.0,0.0,0.0,3143.4,125.736,0.0,0.0,0.0,0.0
5970769,2017.0,13485.0,1078.8,0.0,0.0,0.0,0.0,0.0,0.0
5970770,2017.0,0.0,0.0,4924.8,196.99200000000002,0.0,0.0,0.0,0.0
5970771,2017.0,0.0,0.0,37778.4,1511.136,0.0,0.0,0.0,0.0
5970772,2017.0,0.0,0.0,82814.4,3312.5759999999996,0.0,0.0,0.0,0.0
5970773,2017.0,23120.0,1849.6,0.0,0.0,0.0,0.0,0.0,0.0
5970774,2017.0,0.0,0.0,0.0,0.0,329443.2,19766.592,0.0,0.0
5970775,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,6512.0,390.72
5970776,2017.0,0.0,0.0,0.0,0.0,294940.8,17696.448,0.0,0.0
5970777,2017.0,8910.0,712.8,0.0,0.0,0.0,0.0,0.0,0.0
5970778,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2352.0,141.12
5970779,2017.0,0.0,0.0,0.0,0.0,305145.6,18308.736,0.0,0.0
5970780,2017.0,6874.0,549.92,0.0,0.0,0.0,0.0,0.0,0.0
5970781,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,21802.5,1308.15
5970782,2017.0,0.0,0.0,22720.5,908.82,0.0,0.0,0.0,0.0
5970783,2017.0,0.0,0.0,0.0,0.0,98496.0,5909.76,0.0,0.0
5970784,2017.0,0.0,0.0,25732.0,1029.28,0.0,0.0,0.0,0.0
5970785,2017.0,0.0,0.0,0.0,0.0,551250.0,33075.0,0.0,0.0
5970786,2017.0,0.0,0.0,0.0,0.0,150157.8,9009.468,0.0,0.0
5970787,2017.0,3530.0,282.4,0.0,0.0,0.0,0.0,0.0,0.0
5970788,2017.0,0.0,0.0,0.0,0.0,16972.8,1018.368,0.0,0.0
5970789,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,648.0
5970790,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,4120.2,247.21200000000002
5970791,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,172.5,10.35
5970792,2017.0,12680.0,1014.4,0.0,0.0,0.0,0.0,0.0,0.0
5970793,2017.0,0.0,0.0,0.0,0.0,14602.5,876.15,0.0,0.0
5970794,2017.0,14670.0,1173.6,0.0,0.0,0.0,0.0,0.0,0.0
5970795,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,7240.8,434.44800000000004
5970796,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,31.2
5970797,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,8850.0,531.0
5970798,2017.0,0.0,0.0,0.0,0.0,8892.0,533.52,0.0,0.0
5970800,2017.0,1368.0,109.44,0.0,0.0,0.0,0.0,0.0,0.0
5970801,2017.0,0.0,0.0,9600.0,384.0,0.0,0.0,0.0,0.0
5970802,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.6,88.236
5970803,2017.0,0.0,0.0,0.0,0.0,183960.0,11037.6,0.0,0.0
5970804,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,8845.2,530.712
5970805,2017.0,0.0,0.0,10170.0,406.8,0.0,0.0,0.0,
5970806,2017.0,624.0,49.92,0.0,0.0,0.0,0.0,0.0,0.0
5970807,2017.0,774.0,61.92,0.0,0.0,0.0,0.0,0.0,0.0
5970808,2017.0,0.0,0.0,0.0,0.0,228794.4,13727.663999999999,0.0,0.0
5970809,2017.0,0.0,0.0,4531.8,181.27200000000002,0.0,0.0,0.0,0.0
5970810,2017.0,0.0,0.0,61344.0,2453.76,0.0,0.0,0.0,0.0
5970811,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,3609.6,216.576
5970812,2017.0,0.0,0.0,4561.92,182.4768,0.0,0.0,0.0,0.0
5970813,2017.0,1592.0,127.36,0.0,0.0,0.0,0.0,0.0,0.0
5970814,2017.0,6780.0,542.4,0.0,0.0,0.0,0.0,0.0,0.0
5970815,2017.0,0.0,0.0,0.0,0.0,463968.0,27838.08,0.0,0.0
5970816,2017.0,0.0,0.0,6350.4,254.016,0.0,0.0,0.0,0.0
5970817,2017.0,1092.0,87.36,0.0,0.0,0.0,0.0,0.0,0.0
5970818,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,11916.0,714.96
5970819,2017.0,0.0,0.0,0.0,0.0,275400.0,16524.0,0.0,0.0
5970820,2017.0,1950.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
5970821,2017.0,0.0,0.0,0.0,0.0,90990.0,5459.4,0.0,0.0
5970822,2017.0,22248.0,1779.84,0.0,0.0,0.0,0.0,0.0,0.0
5970823,2017.0,8078.0,646.24,0.0,0.0,0.0,0.0,0.0,0.0
5970824,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,684.8,41.088
5970825,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,157.2,9.432
5970826,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,,304.512
5970827,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,413.4,24.804000000000002
5970828,2017.0,0.0,0.0,9328.8,373.152,0.0,0.0,0.0,0.0
5970829,2017.0,0.0,0.0,0.0,0.0,18216.0,1092.96,0.0,0.0
5970830,2017.0,1110.0,88.8,0.0,0.0,0.0,0.0,0.0,0.0
5970831,2017.0,0.0,0.0,23885.4,955.416,0.0,0.0,0.0,0.0
5970832,2017.0,0.0,0.0,0.0,0.0,17199.0,1031.94,0.0,0.0
5970833,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.0,111.24
5970834,2017.0,2960.0,236.8,0.0,0.0,0.0,0.0,0.0,0.0
5970835,2017.0,0.0,0.0,8726.4,349.056,0.0,0.0,0.0,0.0
5970836,2017.0,0.0,0.0,0.0,0.0,36441.6,2186.496,0.0,0.0
5970837,2017.0,0.0,0.0,0.0,0.0,8364.0,501.84,0.0,0.0
5970838,2017.0,1848.0,147.84,0.0,0.0,0.0,0.0,0.0,0.0
5970839,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,678.4,40.704
5970840,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,3601.8,216.108
5970841,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,4599.0,275.94
5970842,2017.0,0.0,0.0,15407.7,616.308,0.0,0.0,0.0,0.0
5970843,2017.0,0.0,0.0,14061.6,562.464,0.0,0.0,0.0,0.0
5970844,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.0,113.94
5970845,2017.0,0.0,0.0,0.0,0.0,0.0,,9343.2,560.592
5970846,2017.0,0.0,0.0,11923.2,476.92800000000005,0.0,0.0,0.0,0.0
5970847,2017.0,,0.0,0.0,0.0,212820.3,12769.218,0.0,0.0
5970848,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,4806.4,288.384
5970849,2017.0,0.0,0.0,16934.4,677.3760000000001,0.0,0.0,0.0,0.0
5970850,2017.0,0.0,0.0,0.0,0.0,4788.0,287.28,0.0,0.0
5970851,2017.0,0.0,0.0,0.0,0.0,3207.6,192.456,0.0,0.0
5970852,2017.0,0.0,0.0,0.0,0.0,69027.0,4141.62,0.0,0.0
5970853,2017.0,0.0,0.0,12960.0,518.4,0.0,0.0,0.0,0.0
5970854,2017.0,0.0,0.0,0.0,0.0,114444.0,6866.64,0.0,0.0
5970855,2017.0,0.0,0.0,9777.6,391.10400000000004,0.0,0.0,0.0,0.0
5970856,2017.0,0.0,0.0,0.0,0.0,368940.0,22136.4,0.0,0.0
5970857,2017.0,1216.0,97.28,0.0,0.0,0.0,0.0,0.0,0.0
5970858,2017.0,0.0,0.0,0.0,0.0,15259.2,915.552,0.0,0.0
5970859,2017.0,0.0,0.0,7756.8,310.272,0.0,0.0,0.0,0.0
5970860,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,3015.0,180.9
5970861,2017.0,12188.0,975.04,0.0,0.0,0.0,0.0,0.0,0.0
5970862,2017.0,0.0,0.0,0.0,0.0,125596.8,7535.808000000001,0.0,0.0
5970863,2017.0,0.0,0.0,40204.8,1608.192,0.0,0.0,0.0,0.0
5970864,2017.0,791.0,63.28,0.0,0.0,0.0,0.0,0.0,0.0
5970865,2017.0,27092.0,2167.36,0.0,0.0,0.0,0.0,0.0,0.0
5970866,2017.0,0.0,0.0,9812.88,392.5152,0.0,0.0,0.0,0.0
5970867,2017.0,0.0,0.0,0.0,0.0,329406.0,19764.36,0.0,0.0
5970868,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.6,64.176
5970869,2017.0,16956.0,1356.48,0.0,0.0,0.0,0.0,0.0,0.0
5970870,2017.0,0.0,0.0,0.0,0.0,217728.0,13063.68,0.0,0.0
5970871,2017.0,0.0,0.0,0.0,0.0,185506.2,11130.372,0.0,0.0
5970872,2017.0,,0.0,0.0,0.0,0.0,0.0,8700.0,522.0
5970873,2017.0,0.0,0.0,8853.6,354.144,0.0,0.0,0.0,0.0
5970874,2017.0,0.0,0.0,0.0,0.0,591336.0,35480.16,0.0,0.0
5970875,2017.0,0.0,0.0,104625.0,4185.0,0.0,0.0,0.0,0.0
5970876,2017.0,4784.0,382.72,0.0,0.0,0.0,0.0,0.0,0.0
5970877,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,4802.5,288.15
5970878,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,926.4,55.583999999999996
5970879,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,13.68
5970880,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,842.4,50.544
5970881,2017.0,0.0,0.0,90514.8,3620.592,0.0,0.0,0.0,0.0
5970882,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1757.0,105.42
5970883,2017.0,0.0,0.0,0.0,0.0,34965.0,2097.9,0.0,0.0
5970884,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2531.2,151.872
5970885,2017.0,4304.0,344.32,0.0,0.0,0.0,0.0,0.0,0.0
5970886,2017.0,2553.0,204.24,0.0,0.0,0.0,0.0,0.0,0.0
5970887,2017.0,0.0,0.0,9380.0,375.2,0.0,0.0,0.0,0.0
5970888,2017.0,0.0,0.0,3959.28,158.3712,0.0,0.0,0.0,0.0
5970889,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2356.8,141.408
5970890,2017.0,0.0,0.0,0.0,0.0,206246.4,12374.784,0.0,0.0
5970891,2017.0,0.0,0.0,0.0,0.0,16983.0,1018.98,0.0,0.0
5970892,2017.0,0.0,0.0,0.0,0.0,57600.0,3456.0,0.0,0.0
5970893,2017.0,0.0,0.0,15805.44,632.2176,0.0,0.0,0.0,0.0
5970894,2017.0,22190.0,1775.2,0.0,0.0,0.0,0.0,0.0,0.0
5970895,2017.0,0.0,0.0,330.48,13.2192,0.0,0.0,0.0,0.0
5970896,2017.0,0.0,0.0,3444.48,137.7792,0.0,0.0,0.0,0.0
5970897,2017.0,0.0,0.0,1497.6,59.903999999999996,0.0,0.0,0.0,0.0
5970898,2017.0,0.0,0.0,4371.84,174.8736,0.0,0.0,0.0,0.0
5970899,2017.0,0.0,0.0,0.0,0.0,17460.0,1047.6,0.0,0.0
5970900,2017.0,2800.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0
5970901,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,97.2
5970902,2017.0,0.0,0.0,7899.6,315.98400000000004,0.0,0.0,0.0,0.0
5970903,2017.0,0.0,0.0,1473.12,58.9248,0.0,0.0,0.0,0.0
5970904,2017.0,0.0,0.0,0.0,0.0,198720.0,11923.2,0.0,0.0
5970905,2017.0,0.0,0.0,0.0,0.0,1668.0,100.08,0.0,0.0
5970906,2017.0,28584.0,2286.72,0.0,0.0,0.0,0.0,0.0,0.0
5970907,2017.0,0.0,0.0,0.0,0.0,80524.8,4831.488,0.0,0.0
5970908,2017.0,0.0,0.0,11884.32,475.3728,0.0,0.0,0.0,0.0
5970909,2017.0,0.0,0.0,122.4,4.896,0.0,0.0,0.0,0.0
5970910,2017.0,0.0,0.0,0.0,0.0,518899.5,31133.97,0.0,0.0
5970911,2017.0,0.0,0.0,0.0,0.0,1126080.0,67564.8,0.0,0.0
5970912,2017.0,3298.0,263.84,0.0,0.0,0.0,0.0,0.0,0.0
5970913,2017.0,0.0,0.0,0.0,0.0,52026.0,3121.56,0.0,0.0
5970914,2017.0,5040.0,403.2,0.0,0.0,0.0,0.0,0.0,0.0
5970915,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,4435.2,266.112
5970916,2017.0,0.0,0.0,0.0,0.0,29323.2,,0.0,0.0
5970917,2017.0,0.0,0.0,9892.8,395.712,0.0,0.0,0.0,0.0
5970918,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.5
5970919,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,11544.0,692.64
5970920,2017.0,11264.0,901.12,0.0,0.0,0.0,0.0,0.0,0.0
5970921,2017.0,0.0,0.0,39692.8,1587.7120000000002,0.0,0.0,0.0,0.0
5970922,2017.0,21372.0,1709.76,0.0,0.0,0.0,0.0,0.0,0.0
5970923,2017.0,0.0,0.0,8937.6,357.504,0.0,0.0,0.0,0.0
5970924,2017.0,1632.0,130.56,0.0,0.0,0.0,0.0,0.0,0.0
5970925,2017.0,0.0,0.0,32315.64,1292.6256,0.0,0.0,0.0,0.0
5970926,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,3004.0,180.24
5970927,2017.0,,0.0,0.0,0.0,61668.0,3700.08,0.0,0.0
5970928,2017.0,0.0,0.0,4694.4,187.77599999999998,0.0,0.0,0.0,0.0
5970929,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,4076.8,244.608
5970930,2017.0,0.0,,0.0,0.0,0.0,0.0,907.5,54.45
5970931,2017.0,0.0,0.0,368.64,14.7456,0.0,0.0,0.0,0.0
5970932,2017.0,0.0,0.0,108074.4,4322.976,0.0,0.0,0.0,0.0
5970933,2017.0,4824.0,385.92,0.0,0.0,0.0,0.0,0.0,0.0
5970934,2017.0,1431.0,114.48,0.0,0.0,0.0,0.0,0.0,0.0
5970935,2017.0,0.0,0.0,4745.0,189.8,0.0,0.0,0.0,0.0
5970936,2017.0,0.0,0.0,10930.32,437.2128,0.0,0.0,0.0,0.0
5970937,2017.0,0.0,0.0,0.0,0.0,54009.0,3240.54,0.0,0.0
5970938,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,7852.0,471.12
5970939,2017.0,0.0,0.0,47520.0,1900.8,0.0,0.0,0.0,0.0
5970940,2017.0,2964.0,237.12,0.0,0.0,0.0,0.0,0.0,0.0
5970941,2017.0,22780.0,1822.4,0.0,0.0,0.0,0.0,0.0,0.0
5970942,2017.0,1722.0,137.76,0.0,0.0,0.0,0.0,0.0,0.0
5970943,2017.0,0.0,0.0,0.0,0.0,4636.8,278.20799999999997,0.0,0.0
5970944,2017.0,0.0,0.0,343.56,13.7424,0.0,0.0,0.0,0.0
5970945,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2178.0,130.68
5970946,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,46.44
5970947,2017.0,9348.0,747.84,0.0,0.0,0.0,0.0,0.0,0.0
5970948,2017.0,31152.0,2492.16,0.0,0.0,0.0,0.0,0.0,0.0
5970949,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,766.8,46.008
5970950,2017.0,0.0,0.0,0.0,0.0,138240.0,8294.4,0.0,0.0
5970951,2017.0,14612.0,1168.96,0.0,0.0,0.0,0.0,0.0,0.0
5970952,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,60.72
5970953,2017.0,0.0,0.0,19923.2,796.928,0.0,0.0,0.0,0.0
5970954,2017.0,15444.0,1235.52,0.0,0.0,0.0,0.0,0.0,0.0
5970955,2017.0,0.0,0.0,5812.8,232.512,0.0,0.0,0.0,0.0
5970956,2017.0,0.0,0.0,0.0,0.0,90604.8,5436.2880000000005,0.0,0.0
5970957,2017.0,0.0,0.0,5784.48,231.3792,0.0,0.0,0.0,0.0
5970958,2017.0,0.0,0.0,16467.36,658.6944,0.0,0.0,0.0,0.0
5970959,2017.0,0.0,0.0,0.0,0.0,141120.0,8467.2,0.0,0.0
5970960,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,7327.5,439.65
5970961,2017.0,57960.0,4636.8,0.0,0.0,0.0,0.0,0.0,0.0
5970962,2017.0,0.0,0.0,0.0,0.0,185760.0,11145.6,0.0,0.0
5970963,2017.0,0.0,0.0,0.0,0.0,134596.8,8075.808000000001,0.0,0.0
5970964,2017.0,0.0,0.0,0.0,0.0,4600.8,276.048,0.0,0.0
5970965,2017.0,38040.0,3043.2,0.0,0.0,0.0,0.0,0.0,0.0
5970966,2017.0,,0.0,0.0,0.0,0.0,0.0,3670.8,220.248
5970967,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,13832.0,829.92
5970968,2017.0,0.0,0.0,14623.56,584.9424,0.0,0.0,0.0,0.0
5970969,2017.0,0.0,0.0,0.0,0.0,192565.8,11553.948,0.0,0.0
5970970,2017.0,4400.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0
5970971,2017.0,0.0,0.0,0.0,0.0,424116.0,25446.96,0.0,0.0
5970972,2017.0,32328.0,2586.24,0.0,0.0,0.0,0.0,0.0,0.0
5970973,2017.0,14976.0,1198.08,0.0,0.0,0.0,0.0,0.0,0.0
5970974,2017.0,0.0,0.0,0.0,0.0,42681.6,2560.896,0.0,0.0
5970975,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,3126.0,187.56
5970976,2017.0,0.0,0.0,2907.84,116.3136,0.0,0.0,0.0,0.0
5970977,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2448.0,146.88
5970978,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,12566.4,753.9839999999999
5970979,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,5793.6,347.616
5970980,2017.0,5864.0,469.12,0.0,0.0,0.0,0.0,0.0,0.0
5970981,2017.0,46272.0,3701.76,0.0,0.0,0.0,0.0,0.0,0.0
5970982,2017.0,,0.0,2080.32,83.2128,0.0,0.0,0.0,0.0
5970983,2017.0,12532.0,1002.56,0.0,0.0,0.0,0.0,0.0,0.0
5970984,2017.0,0.0,0.0,0.0,0.0,23587.2,1415.2320000000002,0.0,0.0
5970985,2017.0,0.0,0.0,61488.0,2459.52,0.0,0.0,0.0,0.0
5970986,2017.0,16107.0,1288.56,0.0,0.0,0.0,0.0,0.0,0.0
5970987,2017.0,0.0,0.0,0.0,0.0,0.0,,3244.8,194.688
5970988,2017.0,0.0,0.0,0.0,0.0,17956.8,1077.4080000000001,0.0,0.0
5970989,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,11508.0,690.48
5970990,2017.0,0.0,0.0,198604.8,7944.191999999999,0.0,0.0,0.0,0.0
5970991,2017.0,74800.0,5984.0,0.0,0.0,0.0,0.0,0.0,0.0
5970992,2017.0,23590.0,1887.2,0.0,,0.0,0.0,0.0,0.0
5970993,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,50.4
5970994,2017.0,0.0,0.0,4139.52,165.5808,0.0,0.0,0.0,0.0
5970995,2017.0,0.0,0.0,18.0,0.72,0.0,0.0,0.0,0.0
5970996,2017.0,17440.0,1395.2,0.0,0.0,0.0,0.0,0.0,0.0
5970997,2017.0,0.0,0.0,9441.36,377.6544,0.0,0.0,0.0,0.0
5970998,2017.0,0.0,0.0,0.0,0.0,283180.8,16990.848,0.0,0.0
5970999,2017.0,13140.0,1051.2,0.0,,0.0,0.0,0.0,0.0
5971000,2017.0,0.0,0.0,0.0,0.0,5688.9,341.334,0.0,0.0
5971001,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,3913.0,234.78
5971002,2017.0,6975.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0
5971003,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,4140.0,248.4
5971004,2017.0,3276.0,262.08,0.0,0.0,0.0,,0.0,0.0
5971005,2017.0,0.0,0.0,0.0,0.0,612.0,36.72,0.0,0.0
5971006,2017.0,0.0,0.0,0.0,0.0,56640.0,3398.4,0.0,0.0
5971007,2017.0,0.0,0.0,1594.88,63.7952,0.0,0.0,0.0,0.0
5971008,2017.0,,0.0,0.0,0.0,0.0,0.0,5640.0,338.4
5971009,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,592.8,35.568000000000005
5971010,2017.0,0.0,0.0,2246.4,89.85600000000001,0.0,0.0,0.0,0.0
5971011,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,3802.5,228.15
5971012,2017.0,0.0,0.0,5619.2,224.768,0.0,0.0,0.0,0.0
5971013,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2940.0,176.4
5971014,2017.0,0.0,0.0,22965.12,918.6048,0.0,0.0,0.0,0.0
5971015,2017.0,0.0,0.0,0.0,0.0,20556.0,1233.36,0.0,0.0
5971016,2017.0,0.0,0.0,29278.08,1171.1232,0.0,0.0,0.0,0.0
5971017,2017.0,0.0,0.0,7249.92,289.9968,0.0,0.0,0.0,0.0
5971018,2017.0,0.0,0.0,0.0,0.0,317628.0,19057.68,0.0,0.0
5971019,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,5874.0,352.44
5971020,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2186.4,131.184
5971021,2017.0,0.0,0.0,12902.4,516.096,0.0,0.0,0.0,0.0
5971022,2017.0,34875.0,2790.0,0.0,0.0,0.0,0.0,0.0,0.0
5971023,2017.0,23730.0,1898.4,0.0,0.0,0.0,0.0,0.0,0.0
5971024,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,5148.0,308.88
5971025,2017.0,6566.0,525.28,0.0,0.0,0.0,0.0,0.0,0.0
5971026,2017.0,0.0,0.0,0.0,0.0,69372.0,4162.32,0.0,0.0
5971027,2017.0,9250.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0
5971028,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2496.0,149.76
5971029,2017.0,0.0,0.0,0.0,0.0,104181.0,6250.86,0.0,0.0
5971030,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,10784.4,647.064
5971031,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,208.32
5971032,2017.0,0.0,0.0,1823.36,72.9344,0.0,0.0,0.0,0.0
5971033,2017.0,26610.0,2128.8,,0.0,0.0,0.0,0.0,0.0
5971034,2017.0,0.0,0.0,0.0,0.0,2736.0,164.16,0.0,0.0
5971035,2017.0,0.0,0.0,97.0,3.88,0.0,0.0,0.0,0.0
5971036,2017.0,13299.0,1063.92,0.0,0.0,0.0,0.0,0.0,0.0
5971037,2017.0,3978.0,318.24,0.0,0.0,0.0,0.0,0.0,0.0
5971038,2017.0,46880.0,3750.4,0.0,0.0,0.0,0.0,0.0,0.0
5971039,2017.0,60095.0,4807.6,0.0,0.0,0.0,0.0,0.0,0.0
5971040,2017.0,2060.0,164.8,0.0,0.0,0.0,0.0,0.0,0.0
5971041,2017.0,0.0,0.0,0.0,0.0,13203.0,792.18,0.0,0.0
5971042,2017.0,0.0,0.0,0.0,0.0,270835.5,16250.13,0.0,0.0
5971043,2017.0,304.0,24.32,0.0,0.0,0.0,0.0,0.0,0.0
5971044,2017.0,0.0,0.0,0.0,0.0,80160.0,4809.6,0.0,0.0
5971045,2017.0,0.0,0.0,0.0,0.0,51192.0,3071.52,0.0,0.0
5971046,2017.0,21645.0,1731.6,0.0,0.0,0.0,0.0,0.0,0.0
5971047,2017.0,44208.0,3536.64,0.0,0.0,0.0,0.0,0.0,0.0
5971048,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,50.7
5971049,2017.0,2610.0,208.8,0.0,0.0,0.0,0.0,0.0,0.0
5971050,2017.0,0.0,0.0,0.0,0.0,125938.8,7556.328,0.0,0.0
5971051,2017.0,16170.0,1293.6,0.0,0.0,0.0,0.0,0.0,0.0
5971052,2017.0,0.0,0.0,0.0,0.0,47040.0,2822.4,0.0,0.0
5971053,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2595.6,155.736
5971054,2017.0,0.0,0.0,34272.0,1370.88,0.0,0.0,0.0,0.0
5971055,2017.0,22334.0,1786.72,0.0,0.0,0.0,0.0,0.0,0.0
5971056,2017.0,0.0,0.0,0.0,0.0,54252.0,3255.12,0.0,0.0
5971057,2017.0,0.0,0.0,237.6,9.504,0.0,0.0,0.0,0.0
5971058,2017.0,11328.0,906.24,0.0,0.0,0.0,0.0,0.0,0.0
5971059,2017.0,14432.0,1154.56,0.0,0.0,0.0,0.0,0.0,0.0
5971060,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,7672.0,460.32
5971061,2017.0,0.0,0.0,864.0,34.56,0.0,0.0,0.0,0.0
5971062,2017.0,13104.0,1048.32,0.0,0.0,0.0,0.0,0.0,0.0
5971063,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.0,74.88
5971064,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,841.5,50.49
5971065,2017.0,0.0,0.0,0.0,0.0,581856.0,34911.36,0.0,0.0
5971066,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,5168.0,310.08
5971067,2017.0,0.0,0.0,18180.0,727.2,0.0,0.0,0.0,0.0
5971068,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,30.6
