ID,year,从业人数,资产总额,负债总额,营业总收入,主营业务收入,利润总额,净利润,纳税总额,所有者权益合计
5977973,2016.0,863.0,60620.0,28145.0,30310.0,15155.0,12124.0,6062.0,18186.0,32475.0
5977974,2016.0,415.0,119210.0,220080.0,488761.0,293256.6,146628.3,48876.1,97752.2,-100870.0
5977975,2016.0,963.0,24900.0,34860.0,42330.0,16932.0,12699.0,12699.0,25398.0,-9960.0
5977976,2016.0,750.0,640800.0,632790.0,897120.0,448560.0,89712.0,-89712.0,0.0,8010.0
5977977,2016.0,164.0,291900.0,141085.0,350280.0,175140.0,175140.0,70056.0,210168.0,150815.0
5977978,2016.0,958.0,113400.0,107730.0,11340.0,5670.0,1134.0,3402.0,4536.0,5670.0
5977979,2016.0,422.0,208960.0,404860.0,940320.0,564192.0,376128.0,94032.0,564192.0,-195900.0
5977980,2016.0,425.0,31440.0,28820.0,106896.0,53448.0,10689.6,0.0,64137.6,2620.0
5977981,2016.0,247.0,187200.0,276120.0,711360.0,497952.0,142272.0,284544.0,284544.0,-88920.0
5977982,2016.0,453.0,61740.0,54880.0,49392.0,39513.6,4939.2,0.0,19756.8,6860.0
5977983,2016.0,500.0,41280.0,19780.0,132096.0,92467.2,39628.8,13209.6,26419.2,21500.0
5977984,2016.0,412.0,81480.0,151320.0,73332.0,36666.0,21999.6,29332.8,29332.8,-69840.0
5977985,2016.0,546.0,136960.0,66340.0,438272.0,262963.2,87654.4,175308.8,175308.8,70620.0
5977986,2016.0,691.0,99150.0,138810.0,406515.0,325212.0,81303.0,0.0,243909.0,-39660.0
5977987,2016.0,932.0,4400.0,2150.0,440.0,176.0,176.0,0.0,176.0,2250.0
5977988,2016.0,523.0,255840.0,376380.0,1074528.0,429811.2,537264.0,-107452.8,0.0,-120540.0
5977989,2016.0,693.0,100400.0,95380.0,311240.0,124496.0,93372.0,-31124.0,0.0,5020.0
5977990,2016.0,258.0,97350.0,45430.0,9735.0,7788.0,1947.0,1947.0,3894.0,51920.0
5977991,2016.0,461.0,61380.0,58590.0,288486.0,144243.0,57697.2,0.0,173091.6,2790.0
5977992,2016.0,889.0,244200.0,359640.0,512820.0,358974.0,256410.0,0.0,307692.0,-115440.0
5977993,2016.0,306.0,201600.0,295680.0,362880.0,254016.0,,108864.0,72576.0,-94080.0
5977994,2016.0,659.0,221520.0,426000.0,221520.0,110760.0,110760.0,22152.0,88608.0,-204480.0
5977995,2016.0,22.0,113960.0,111370.0,,141310.4,105982.8,141310.4,141310.4,2590.0
5977996,2016.0,388.0,115200.0,158400.0,184320.0,92160.0,92160.0,0.0,73728.0,-43200.0
5977997,2016.0,554.0,173520.0,168700.0,364392.0,291513.6,36439.2,0.0,72878.4,4820.0
5977998,2016.0,254.0,254250.0,497200.0,228825.0,160177.5,68647.5,-22882.5,,-242950.0
5977999,2016.0,220.0,266400.0,391275.0,346320.0,207792.0,34632.0,0.0,138528.0,-124875.0
5978000,2016.0,597.0,277560.0,404775.0,943704.0,471852.0,94370.4,377481.6,188740.8,-127215.0
5978001,2016.0,431.0,113700.0,54955.0,11370.0,5685.0,5685.0,1137.0,4548.0,58745.0
5978002,2016.0,776.0,15180.0,6325.0,27324.0,16394.4,10929.6,10929.6,16394.4,8855.0
5978003,2016.0,657.0,51600.0,24080.0,129000.0,51600.0,64500.0,0.0,77400.0,27520.0
5978004,2016.0,354.0,198800.0,377720.0,,222656.0,166992.0,166992.0,111328.0,-178920.0
5978005,2016.0,920.0,32880.0,54800.0,16440.0,11508.0,1644.0,3288.0,3288.0,-21920.0
5978006,2016.0,860.0,33060.0,13775.0,16530.0,8265.0,1653.0,3306.0,3306.0,19285.0
5978007,2016.0,322.0,403800.0,397070.0,1695960.0,1017576.0,169596.0,0.0,678384.0,6730.0
5978008,2016.0,812.0,328950.0,160820.0,427635.0,171054.0,42763.5,171054.0,256581.0,168130.0
5978009,2016.0,990.0,25320.0,9495.0,91152.0,36460.8,18230.4,18230.4,36460.8,15825.0
5978010,2016.0,79.0,30000.0,44400.0,72000.0,28800.0,7200.0,7200.0,43200.0,-14400.0
5978011,2016.0,990.0,53760.0,78960.0,209664.0,146764.8,104832.0,-20966.4,0.0,-25200.0
5978012,2016.0,854.0,95800.0,182020.0,57480.0,22992.0,11496.0,11496.0,22992.0,-86220.0
5978013,2016.0,328.0,27400.0,24660.0,30140.0,21098.0,3014.0,6028.0,12056.0,2740.0
5978014,2016.0,815.0,334750.0,164800.0,836875.0,585812.5,418437.5,251062.5,502125.0,169950.0
5978015,2016.0,748.0,149850.0,146520.0,734265.0,440559.0,220279.5,0.0,440559.0,3330.0
5978016,2016.0,695.0,,356700.0,73080.0,43848.0,21924.0,7308.0,43848.0,8700.0
5978017,2016.0,877.0,18200.0,8925.0,30940.0,15470.0,6188.0,9282.0,12376.0,9275.0
5978018,2016.0,321.0,74550.0,35500.0,253470.0,101388.0,50694.0,76041.0,101388.0,39050.0
5978019,2016.0,487.0,244440.0,471420.0,146664.0,102664.8,43999.2,58665.6,29332.8,-226980.0
5978020,2016.0,498.0,136800.0,196650.0,506160.0,354312.0,101232.0,151848.0,101232.0,-59850.0
5978021,2016.0,514.0,74600.0,,290940.0,116376.0,29094.0,0.0,174564.0,-59680.0
5978022,2016.0,129.0,88080.0,126615.0,35232.0,14092.8,7046.4,3523.2,7046.4,-38535.0
5978023,2016.0,801.0,25200.0,24750.0,42840.0,17136.0,12852.0,17136.0,17136.0,450.0
5978024,2016.0,131.0,161760.0,232530.0,501456.0,351019.2,150436.8,-50145.6,0.0,-70770.0
5978025,2016.0,785.0,21980.0,30615.0,87920.0,35168.0,8792.0,-8792.0,0.0,-8635.0
5978026,2016.0,533.0,123600.0,238960.0,432600.0,216300.0,86520.0,86520.0,86520.0,-115360.0
5978027,2016.0,608.0,232740.0,336180.0,837864.0,502718.4,335145.6,167572.8,167572.8,-103440.0
5978028,2016.0,533.0,6760.0,5070.0,27040.0,21632.0,13520.0,8112.0,16224.0,1690.0
5978029,2016.0,882.0,1840.0,2760.0,8280.0,3312.0,1656.0,3312.0,1656.0,-920.0
5978030,2016.0,802.0,27360.0,39330.0,24624.0,19699.2,4924.8,9849.6,4924.8,-11970.0
5978031,2016.0,712.0,105280.0,50995.0,400064.0,160025.6,80012.8,80012.8,80012.8,54285.0
5978032,2016.0,769.0,127260.0,242400.0,407232.0,162892.8,122169.6,-40723.2,0.0,-115140.0
5978033,2016.0,135.0,,570720.0,847728.0,593409.6,339091.2,84772.8,508636.8,-278400.0
5970001,2017.0,579.0,95550.0,136500.0,420420.0,168168.0,126126.0,168168.0,168168.0,-40950.0
5970002,2017.0,386.0,96030.0,139680.0,470547.0,188218.8,141164.1,141164.1,188218.8,-43650.0
5970003,2017.0,820.0,151640.0,285440.0,333608.0,200164.8,166804.0,0.0,133443.2,-133800.0
5970004,2017.0,138.0,190120.0,91665.0,893564.0,446782.0,268069.2,89356.4,178712.8,
5970005,2017.0,,24700.0,33345.0,81510.0,40755.0,16302.0,0.0,48906.0,-8645.0
5970006,2017.0,830.0,141600.0,276120.0,70800.0,49560.0,28320.0,0.0,14160.0,-134520.0
5970007,2017.0,851.0,36540.0,17255.0,157122.0,62848.8,78561.0,15712.2,62848.8,19285.0
5970008,2017.0,479.0,46380.0,57975.0,208710.0,83484.0,104355.0,20871.0,125226.0,-11595.0
5970009,2017.0,372.0,61040.0,28340.0,274680.0,219744.0,54936.0,27468.0,109872.0,32700.0
5970010,2017.0,775.0,50800.0,24130.0,223520.0,156464.0,67056.0,,89408.0,26670.0
5970011,2017.0,769.0,34120.0,51180.0,143304.0,100312.8,42991.2,14330.4,85982.4,-17060.0
5970012,2017.0,194.0,115320.0,105710.0,242172.0,145303.2,121086.0,96868.8,145303.2,9610.0
5970013,2017.0,639.0,58640.0,25655.0,11728.0,5864.0,3518.4,1172.8,2345.6,32985.0
5970014,2017.0,678.0,332520.0,327630.0,399024.0,159609.6,199512.0,79804.8,239414.4,4890.0
5970016,2017.0,767.0,84400.0,123435.0,160360.0,64144.0,32072.0,32072.0,32072.0,-39035.0
5970017,2017.0,875.0,32460.0,13525.0,16230.0,11361.0,4869.0,6492.0,6492.0,18935.0
5970018,2017.0,613.0,174150.0,167700.0,330885.0,198531.0,165442.5,132354.0,66177.0,6450.0
5970019,2017.0,447.0,180300.0,174290.0,540900.0,216360.0,270450.0,-54090.0,0.0,6010.0
5970020,2017.0,262.0,74040.0,101805.0,37020.0,22212.0,14808.0,14808.0,22212.0,-27765.0
5970021,2017.0,146.0,296640.0,290460.0,1423872.0,996710.4,427161.6,0.0,569548.8,6180.0
5970022,2017.0,804.0,234000.0,343200.0,819000.0,409500.0,409500.0,,491400.0,-109200.0
5970023,2017.0,65.0,33480.0,13950.0,70308.0,35154.0,14061.6,7030.8,14061.6,19530.0
5970024,2017.0,,63630.0,30300.0,76356.0,30542.4,22906.8,7635.6,15271.2,33330.0
5970025,2017.0,579.0,24640.0,36960.0,123200.0,98560.0,61600.0,49280.0,24640.0,-12320.0
5970026,2017.0,24.0,253550.0,497880.0,405680.0,162272.0,121704.0,81136.0,243408.0,-244330.0
5970027,2017.0,342.0,333480.0,651080.0,,40017.6,13339.2,13339.2,13339.2,-317600.0
5970028,2017.0,920.0,625500.0,925740.0,1000800.0,800640.0,200160.0,300240.0,,-300240.0
5970029,2017.0,638.0,71060.0,32300.0,177650.0,106590.0,71060.0,53295.0,71060.0,38760.0
5970030,2017.0,524.0,45120.0,64860.0,103776.0,83020.8,10377.6,0.0,62265.6,-19740.0
5970032,2017.0,239.0,164880.0,316020.0,774936.0,619948.8,77493.6,77493.6,464961.6,-151140.0
5970033,2017.0,225.0,67040.0,62850.0,281568.0,112627.2,56313.6,112627.2,56313.6,4190.0
5970034,2017.0,846.0,466140.0,914000.0,1258578.0,881004.6,377573.4,503431.2,251715.6,-447860.0
5970035,2017.0,509.0,67770.0,60240.0,121986.0,48794.4,24397.2,24397.2,48794.4,7530.0
5970036,2017.0,957.0,46240.0,87040.0,161840.0,113288.0,16184.0,48552.0,64736.0,-40800.0
5970037,2017.0,365.0,17040.0,31240.0,22152.0,15506.4,4430.4,-2215.2,0.0,-14200.0
5970038,2017.0,942.0,107800.0,207900.0,506660.0,354662.0,101332.0,50666.0,101332.0,-100100.0
5970039,2017.0,936.0,47250.0,75600.0,,76545.0,12757.5,12757.5,51030.0,-28350.0
5970040,2017.0,617.0,140250.0,276760.0,645150.0,387090.0,64515.0,0.0,258060.0,-136510.0
5970041,2017.0,376.0,24800.0,23250.0,104160.0,83328.0,20832.0,-10416.0,0.0,1550.0
5970042,2017.0,234.0,351500.0,688940.0,386650.0,309320.0,38665.0,154660.0,154660.0,-337440.0
5970043,2017.0,189.0,291900.0,564340.0,992460.0,793968.0,198492.0,-99246.0,0.0,-272440.0
5970044,2017.0,778.0,44480.0,41700.0,62272.0,49817.6,12454.4,-6227.2,0.0,2780.0
5970045,2017.0,558.0,79950.0,116850.0,271830.0,135915.0,27183.0,108732.0,54366.0,-36900.0
5970046,2017.0,853.0,280080.0,136150.0,784224.0,313689.6,78422.4,78422.4,313689.6,143930.0
5970047,2017.0,131.0,93240.0,129870.0,456876.0,319813.2,228438.0,91375.2,274125.6,-36630.0
5970048,2017.0,206.0,2960.0,2220.0,4144.0,3315.2,828.8,-414.4,0.0,740.0
5970049,2017.0,409.0,25600.0,34560.0,92160.0,55296.0,9216.0,9216.0,18432.0,-8960.0
5970050,2017.0,529.0,304650.0,595760.0,1218600.0,974880.0,609300.0,0.0,731160.0,
5970051,2017.0,195.0,108360.0,204680.0,130032.0,65016.0,13003.2,13003.2,26006.4,-96320.0
5970052,2017.0,560.0,247680.0,240800.0,941184.0,752947.2,282355.2,376473.6,564710.4,6880.0
5970053,2017.0,363.0,20240.0,9200.0,72864.0,29145.6,7286.4,21859.2,14572.8,11040.0
5970054,2017.0,341.0,94200.0,175840.0,207240.0,124344.0,103620.0,0.0,41448.0,-81640.0
5970055,2017.0,316.0,87500.0,121875.0,157500.0,63000.0,78750.0,15750.0,63000.0,-34375.0
5970056,2017.0,387.0,10350.0,4600.0,15525.0,6210.0,6210.0,-1552.5,0.0,5750.0
5970057,2017.0,298.0,189760.0,91915.0,322592.0,129036.8,161296.0,64518.4,129036.8,97845.0
5970058,2017.0,385.0,133770.0,195510.0,240786.0,168550.2,24078.6,0.0,144471.6,-61740.0
5970059,2017.0,648.0,77520.0,148580.0,162792.0,113954.4,81396.0,32558.4,32558.4,-71060.0
5970060,2017.0,479.0,180180.0,87360.0,864864.0,691891.2,259459.2,0.0,345945.6,92820.0
5970061,2017.0,979.0,353280.0,172960.0,1095168.0,766617.6,219033.6,109516.8,657100.8,180320.0
5970062,2017.0,930.0,37080.0,33990.0,118656.0,83059.2,11865.6,-11865.6,0.0,3090.0
5970063,2017.0,975.0,67680.0,129720.0,263952.0,184766.4,79185.6,0.0,158371.2,-62040.0
5970064,2017.0,103.0,7980.0,14820.0,37506.0,22503.6,11251.8,0.0,22503.6,-6840.0
5970065,2017.0,248.0,598400.0,589050.0,2393600.0,1914880.0,478720.0,478720.0,478720.0,9350.0
5970066,2017.0,327.0,449680.0,441650.0,944328.0,661029.6,283298.4,94432.8,377731.2,8030.0
5970067,2017.0,972.0,359320.0,528615.0,107796.0,86236.8,10779.6,10779.6,43118.4,-169295.0
5970068,2017.0,377.0,104700.0,101210.0,146580.0,73290.0,58632.0,14658.0,87948.0,3490.0
5970069,2017.0,667.0,363720.0,355060.0,1454880.0,727440.0,727440.0,145488.0,872928.0,8660.0
5970070,2017.0,85.0,356500.0,349370.0,463450.0,370760.0,92690.0,0.0,278070.0,7130.0
5970071,2017.0,398.0,39050.0,76680.0,132770.0,53108.0,26554.0,0.0,53108.0,-37630.0
5970072,2017.0,286.0,44440.0,63630.0,48884.0,29330.4,4888.4,4888.4,19553.6,-19190.0
5970073,2017.0,314.0,675920.0,665980.0,2095352.0,838140.8,628605.6,209535.2,1257211.2,9940.0
5970074,2017.0,515.0,87200.0,129165.0,87200.0,34880.0,17440.0,34880.0,17440.0,-41965.0
5970075,2017.0,246.0,75400.0,107445.0,369460.0,221676.0,73892.0,36946.0,147784.0,-32045.0
5970076,2017.0,578.0,15120.0,11340.0,52920.0,31752.0,26460.0,10584.0,21168.0,3780.0
5970077,2017.0,677.0,104100.0,145740.0,353940.0,212364.0,176970.0,0.0,212364.0,-41640.0
5970078,2017.0,81.0,16520.0,7670.0,29736.0,14868.0,14868.0,5947.2,5947.2,8850.0
5970079,2017.0,820.0,1960.0,910.0,2940.0,1470.0,588.0,0.0,588.0,1050.0
5970080,2017.0,204.0,49750.0,19900.0,248750.0,124375.0,99500.0,49750.0,149250.0,29850.0
5970081,2017.0,388.0,409950.0,200420.0,942885.0,660019.5,377154.0,94288.5,377154.0,209530.0
5970082,2017.0,123.0,37000.0,70300.0,185000.0,111000.0,18500.0,55500.0,111000.0,-33300.0
5970083,2017.0,563.0,49500.0,44000.0,133650.0,106920.0,53460.0,40095.0,53460.0,5500.0
5970084,2017.0,278.0,44320.0,41550.0,115232.0,46092.8,46092.8,23046.4,23046.4,2770.0
5970085,2017.0,362.0,414000.0,407100.0,662400.0,331200.0,198720.0,0.0,264960.0,6900.0
5970086,2017.0,620.0,59250.0,27650.0,71100.0,28440.0,14220.0,-7110.0,0.0,31600.0
5970087,2017.0,937.0,47760.0,65670.0,,6686.4,2865.6,3820.8,5731.2,-17910.0
5970088,2017.0,362.0,78080.0,68320.0,23424.0,11712.0,2342.4,9369.6,4684.8,9760.0
5970089,2017.0,650.0,36900.0,69700.0,184500.0,147600.0,18450.0,55350.0,110700.0,-32800.0
5970090,2017.0,154.0,11830.0,5460.0,39039.0,19519.5,7807.8,11711.7,15615.6,6370.0
5970091,2017.0,737.0,593300.0,1172640.0,593300.0,355980.0,177990.0,0.0,118660.0,-579340.0
5970092,2017.0,483.0,404880.0,790480.0,1457568.0,1166054.4,291513.6,0.0,291513.6,-385600.0
5970093,2017.0,48.0,175200.0,257325.0,438000.0,,219000.0,43800.0,262800.0,-82125.0
5970094,2017.0,313.0,95760.0,131670.0,430920.0,344736.0,129276.0,,172368.0,-35910.0
5970095,2017.0,601.0,204960.0,200690.0,1024800.0,409920.0,512400.0,409920.0,614880.0,4270.0
5970096,2017.0,466.0,232960.0,449280.0,512512.0,307507.2,51251.2,51251.2,307507.2,-216320.0
5970097,2017.0,330.0,32160.0,58960.0,141504.0,70752.0,42451.2,-14150.4,0.0,-26800.0
5970098,2017.0,793.0,103200.0,47300.0,309600.0,185760.0,61920.0,0.0,61920.0,55900.0
5970099,2017.0,455.0,74700.0,105825.0,29880.0,17928.0,8964.0,2988.0,17928.0,-31125.0
5970100,2017.0,518.0,122720.0,57525.0,368160.0,294528.0,36816.0,110448.0,220896.0,65195.0
5970101,2017.0,289.0,24000.0,11200.0,112800.0,78960.0,45120.0,0.0,67680.0,12800.0
5970102,2017.0,347.0,151400.0,287660.0,227100.0,90840.0,45420.0,22710.0,90840.0,-136260.0
5970103,2017.0,131.0,319200.0,156275.0,829920.0,414960.0,82992.0,0.0,165984.0,162925.0
5970104,2017.0,312.0,293250.0,287500.0,615825.0,307912.5,123165.0,61582.5,123165.0,5750.0
5970105,2017.0,67.0,144160.0,202725.0,288320.0,115328.0,28832.0,-28832.0,0.0,-58565.0
5970106,2017.0,426.0,194600.0,93825.0,953540.0,762832.0,286062.0,95354.0,190708.0,100775.0
5970107,2017.0,189.0,43260.0,,51912.0,41529.6,25956.0,15573.6,20764.8,-39140.0
5970108,2017.0,936.0,49200.0,46740.0,14760.0,11808.0,1476.0,2952.0,2952.0,2460.0
5970109,2017.0,617.0,78000.0,70200.0,62400.0,49920.0,6240.0,6240.0,12480.0,7800.0
5970110,2017.0,292.0,45100.0,40590.0,126280.0,88396.0,12628.0,0.0,25256.0,4510.0
5970111,2017.0,534.0,371700.0,544275.0,148680.0,59472.0,29736.0,-14868.0,0.0,-172575.0
5970112,2017.0,734.0,51800.0,49950.0,207200.0,103600.0,82880.0,-20720.0,0.0,1850.0
5970113,2017.0,666.0,65340.0,126720.0,156816.0,94089.6,62726.4,-15681.6,0.0,-61380.0
5970114,2017.0,840.0,80160.0,78490.0,48096.0,24048.0,24048.0,-4809.6,0.0,1670.0
5970115,2017.0,689.0,295200.0,143500.0,1033200.0,723240.0,516600.0,0.0,413280.0,151700.0
5970116,2017.0,720.0,48800.0,43920.0,224480.0,157136.0,112240.0,22448.0,89792.0,4880.0
5970117,2017.0,903.0,104400.0,143550.0,354960.0,212976.0,70992.0,70992.0,70992.0,-39150.0
5970118,2017.0,675.0,26160.0,26160.0,,104640.0,13080.0,0.0,52320.0,0.0
5970119,2017.0,567.0,31560.0,26300.0,116772.0,70063.2,23354.4,46708.8,70063.2,5260.0
5970120,2017.0,400.0,160000.0,300000.0,272000.0,136000.0,136000.0,27200.0,163200.0,-140000.0
5970121,2017.0,116.0,216300.0,104545.0,908460.0,363384.0,363384.0,363384.0,363384.0,111755.0
5970122,2017.0,178.0,40040.0,38220.0,160160.0,128128.0,32032.0,16016.0,64064.0,1820.0
5970123,2017.0,202.0,571350.0,1125120.0,971295.0,582777.0,194259.0,194259.0,194259.0,-553770.0
5970124,2017.0,302.0,36660.0,67680.0,76986.0,61588.8,15397.2,7698.6,46191.6,-31020.0
5970125,2017.0,713.0,162960.0,78085.0,439992.0,351993.6,131997.6,43999.2,175996.8,84875.0
5970126,2017.0,611.0,185280.0,90710.0,203808.0,142665.6,81523.2,0.0,40761.6,94570.0
5970127,2017.0,631.0,459000.0,450000.0,1927800.0,,192780.0,-192780.0,0.0,9000.0
5970128,2017.0,223.0,165760.0,326340.0,696192.0,556953.6,348096.0,0.0,278476.8,-160580.0
5970129,2017.0,397.0,192000.0,368000.0,844800.0,591360.0,168960.0,253440.0,168960.0,-176000.0
5970130,2017.0,389.0,80100.0,149520.0,48060.0,19224.0,9612.0,0.0,28836.0,-69420.0
5970131,2017.0,463.0,75900.0,35420.0,129030.0,77418.0,12903.0,38709.0,77418.0,40480.0
5970132,2017.0,598.0,8160.0,11220.0,11424.0,5712.0,3427.2,1142.4,2284.8,-3060.0
5970133,2017.0,363.0,53550.0,99960.0,117810.0,94248.0,47124.0,35343.0,70686.0,-46410.0
5970134,2017.0,144.0,349500.0,342510.0,1048500.0,524250.0,314550.0,0.0,629100.0,6990.0
5970135,2017.0,653.0,128310.0,244400.0,474747.0,332322.9,189898.8,47474.7,189898.8,-116090.0
5970136,2017.0,653.0,40960.0,76800.0,135168.0,67584.0,40550.4,13516.8,,-35840.0
5970137,2017.0,578.0,444400.0,872640.0,933240.0,559944.0,279972.0,-93324.0,0.0,-428240.0
5970138,2017.0,442.0,298100.0,146340.0,1102970.0,441188.0,441188.0,220594.0,220594.0,151760.0
5970139,2017.0,194.0,7560.0,10395.0,8316.0,5821.2,4158.0,3326.4,3326.4,-2835.0
5970140,2017.0,122.0,634240.0,624330.0,634240.0,507392.0,,190272.0,126848.0,9910.0
5970141,2017.0,92.0,3360.0,6160.0,672.0,336.0,336.0,67.2,268.8,-2800.0
5970142,2017.0,68.0,198360.0,385700.0,634752.0,507801.6,63475.2,126950.4,126950.4,-187340.0
5970143,2017.0,349.0,6500.0,6370.0,29250.0,11700.0,14625.0,5850.0,5850.0,130.0
5970144,2017.0,557.0,5250.0,2100.0,20475.0,10237.5,10237.5,-2047.5,0.0,3150.0
5970145,2017.0,562.0,106500.0,52185.0,95850.0,67095.0,38340.0,-9585.0,0.0,54315.0
5970146,2017.0,733.0,51600.0,24510.0,211560.0,84624.0,42312.0,84624.0,42312.0,27090.0
5970147,2017.0,981.0,164400.0,312360.0,246600.0,98640.0,73980.0,0.0,98640.0,-147960.0
5970148,2017.0,659.0,22500.0,9375.0,60750.0,,30375.0,6075.0,12150.0,13125.0
5970149,2017.0,352.0,158000.0,77025.0,474000.0,284400.0,237000.0,142200.0,189600.0,80975.0
5970150,2017.0,350.0,4450.0,1780.0,3560.0,2848.0,356.0,0.0,1424.0,2670.0
5970151,2017.0,564.0,243200.0,117800.0,194560.0,77824.0,19456.0,77824.0,38912.0,125400.0
5970152,2017.0,215.0,63200.0,55300.0,297040.0,148520.0,118816.0,89112.0,59408.0,7900.0
5970153,2017.0,289.0,299370.0,293500.0,179622.0,89811.0,53886.6,35924.4,107773.2,5870.0
5970154,2017.0,726.0,148890.0,70900.0,431781.0,259068.6,172712.4,86356.2,172712.4,77990.0
5970155,2017.0,771.0,190800.0,271890.0,591480.0,473184.0,295740.0,177444.0,,-81090.0
5970156,2017.0,712.0,203280.0,295680.0,792792.0,475675.2,396396.0,0.0,475675.2,-92400.0
5970157,2017.0,602.0,67050.0,,261495.0,209196.0,130747.5,0.0,156897.0,4470.0
5970158,2017.0,986.0,48300.0,46920.0,236670.0,94668.0,94668.0,94668.0,142002.0,1380.0
5970160,2017.0,603.0,258960.0,378480.0,284856.0,142428.0,85456.8,56971.2,170913.6,-119520.0
5970161,2017.0,432.0,147800.0,70205.0,192140.0,76856.0,76856.0,76856.0,76856.0,77595.0
5970162,2017.0,187.0,13500.0,6525.0,14850.0,8910.0,7425.0,1485.0,2970.0,6975.0
5970164,2017.0,344.0,122000.0,178425.0,366000.0,146400.0,183000.0,36600.0,73200.0,-56425.0
5970165,2017.0,459.0,13500.0,11250.0,55350.0,33210.0,22140.0,5535.0,11070.0,2250.0
5970166,2017.0,814.0,34680.0,32640.0,107508.0,75255.6,10750.8,21501.6,64504.8,2040.0
5970167,2017.0,385.0,52080.0,72540.0,260400.0,130200.0,78120.0,104160.0,156240.0,-20460.0
5970168,2017.0,319.0,434520.0,642195.0,1433916.0,860349.6,286783.2,-143391.6,0.0,-207675.0
5970169,2017.0,649.0,712300.0,351960.0,2493050.0,1495830.0,997220.0,997220.0,1495830.0,360340.0
5970170,2017.0,357.0,172800.0,83520.0,259200.0,155520.0,77760.0,-25920.0,,89280.0
5970171,2017.0,528.0,102240.0,200220.0,368064.0,220838.4,73612.8,36806.4,73612.8,-97980.0
5970172,2017.0,527.0,183000.0,361120.0,73200.0,51240.0,14640.0,7320.0,14640.0,-178120.0
5970173,2017.0,846.0,46980.0,44370.0,,101476.8,25369.2,0.0,76107.6,2610.0
5970174,2017.0,760.0,365400.0,179655.0,730800.0,438480.0,292320.0,292320.0,146160.0,185745.0
5970175,2017.0,549.0,22400.0,11040.0,98560.0,59136.0,29568.0,-9856.0,0.0,11360.0
5970176,2017.0,257.0,258060.0,379500.0,877404.0,438702.0,87740.4,350961.6,526442.4,-121440.0
5970177,2017.0,886.0,191800.0,93160.0,939820.0,657874.0,187964.0,-93982.0,0.0,98640.0
5970178,2017.0,647.0,66960.0,59520.0,33480.0,13392.0,16740.0,-3348.0,0.0,7440.0
5970179,2017.0,305.0,145200.0,137940.0,29040.0,20328.0,8712.0,5808.0,11616.0,7260.0
5970180,2017.0,450.0,8580.0,4095.0,25740.0,10296.0,5148.0,10296.0,10296.0,4485.0
5970181,2017.0,186.0,62440.0,90315.0,231028.0,138616.8,23102.8,46205.6,46205.6,-27875.0
5970182,2017.0,970.0,661640.0,977865.0,2977380.0,2381904.0,1190952.0,297738.0,1190952.0,-316225.0
5970183,2017.0,280.0,160320.0,155310.0,753504.0,376752.0,301401.6,226051.2,150700.8,5010.0
5970184,2017.0,493.0,221700.0,321465.0,399060.0,319248.0,119718.0,-39906.0,0.0,-99765.0
5970185,2017.0,766.0,155400.0,305620.0,186480.0,149184.0,37296.0,0.0,111888.0,-150220.0
5970186,2017.0,597.0,128520.0,62370.0,51408.0,30844.8,10281.6,10281.6,30844.8,66150.0
5970187,2017.0,424.0,346800.0,512550.0,1144440.0,686664.0,228888.0,457776.0,457776.0,-165750.0
5970188,2017.0,496.0,,295040.0,1618110.0,1132677.0,485433.0,485433.0,970866.0,304260.0
5970189,2017.0,327.0,157680.0,151110.0,473040.0,378432.0,141912.0,47304.0,283824.0,6570.0
5970190,2017.0,487.0,86940.0,124200.0,426006.0,340804.8,170402.4,-42600.6,0.0,-37260.0
5970191,2017.0,852.0,107600.0,204440.0,333560.0,133424.0,133424.0,100068.0,66712.0,-96840.0
5970192,2017.0,882.0,174750.0,344840.0,594150.0,356490.0,178245.0,0.0,356490.0,-170090.0
5970193,2017.0,404.0,137060.0,261660.0,575652.0,460521.6,115130.4,115130.4,115130.4,-124600.0
5970194,2017.0,585.0,246400.0,361200.0,394240.0,236544.0,197120.0,39424.0,157696.0,-114800.0
5970195,2017.0,565.0,293440.0,568540.0,968352.0,387340.8,290505.6,0.0,581011.2,-275100.0
5970196,2017.0,439.0,94600.0,179740.0,47300.0,18920.0,23650.0,0.0,9460.0,-85140.0
5970197,2017.0,151.0,14720.0,27600.0,32384.0,25907.2,16192.0,9715.2,6476.8,-12880.0
5970198,2017.0,949.0,62280.0,60550.0,74736.0,52315.2,7473.6,7473.6,14947.2,1730.0
5970199,2017.0,336.0,36000.0,34000.0,39600.0,31680.0,15840.0,0.0,23760.0,2000.0
5970200,2017.0,733.0,93500.0,136125.0,467500.0,374000.0,187000.0,46750.0,93500.0,-42625.0
5970201,2017.0,671.0,128250.0,179550.0,371925.0,297540.0,185962.5,0.0,223155.0,-51300.0
5970202,2017.0,924.0,620800.0,1226080.0,124160.0,49664.0,62080.0,37248.0,49664.0,-605280.0
5970203,2017.0,130.0,218400.0,214200.0,611520.0,305760.0,244608.0,61152.0,122304.0,4200.0
5970204,2017.0,216.0,7500.0,10500.0,36750.0,18375.0,18375.0,0.0,7350.0,-3000.0
5970205,2017.0,775.0,494700.0,733320.0,1780920.0,890460.0,178092.0,178092.0,1068552.0,-238620.0
5970206,2017.0,691.0,60240.0,28865.0,120480.0,60240.0,24096.0,24096.0,72288.0,31375.0
